;Annotator 1;;;;;;Annotator 2;;;;;;Annotator 3;;;;;;K-Folds (10);;;;;;;;;;
rs00183.jpg;0;3;1;0;0;;0;5;2;0;0;;0;3;3;2;0;;Val;Train;Train;Train;Val;Test;Train;Val;Train;Train;Val
rs00184.jpg;1;0;0;5;6;;0;0;0;0;0;;1;0;0;3;6;;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train;Val
rs00185.jpg;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;2;;Test;Val;Train;Train;Train;Train;Val;Train;Val;Train;Test
rs00186.jpg;0;1;0;0;2;;0;0;0;0;0;;1;0;0;0;5;;Test;Val;Val;Train;Train;Train;Val;Train;Val;Train;Train
rs00187.jpg;2;1;4;7;8;;2;0;0;7;8;;2;0;4;7;8;;Val;Val;Val;Val;Train;Train;Val;Train;Test;Train;Train
rs00188.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;5;;Val;Test;Val;Val;Train;Val;Train;Train;Val;Train;Test
rs00189.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Val;Train;Val;Train;Train;Test;Train;Train
rs00190.jpg;0;0;0;0;2;;1;0;0;0;0;;0;0;1;0;1;;Train;Train;Train;Train;Val;Val;Train;Train;Train;Test;Val
rs00191.jpg;0;0;0;0;1;;0;0;0;0;0;;1;0;0;0;6;;Train;Test;Train;Train;Val;Train;Train;Val;Train;Train;Train
rs00192.jpg;1;0;4;0;2;;2;0;8;0;0;;1;0;5;0;2;;Train;Train;Train;Test;Train;Train;Train;Val;Train;Train;Train
rs00193.jpg;0;1;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val;Train
rs00194.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;4;;Test;Train;Train;Train;Val;Train;Val;Val;Train;Val;Train
rs00195.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;5;2;0;;Train;Train;Val;Train;Test;Train;Val;Train;Train;Val;Train
rs00196.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;2;;Val;Val;Val;Train;Train;Train;Train;Train;Val;Test;Train
rs00197.jpg;1;0;0;5;4;;1;0;0;7;6;;1;0;0;3;4;;Val;Val;Train;Val;Test;Val;Val;Train;Val;Train;Train
rs00198.jpg;1;1;9;0;2;;2;0;8;0;0;;1;0;6;0;5;;Train;Train;Val;Test;Train;Val;Train;Train;Train;Train;Val
rs00199.jpg;1;3;0;6;5;;0;0;0;0;6;;1;2;0;5;9;;Val;Val;Test;Val;Train;Train;Train;Train;Val;Train;Test
rs00200.jpg;1;2;0;0;4;;0;0;0;0;0;;1;1;3;0;7;;Train;Train;Train;Train;Train;Val;Test;Val;Train;Train;Train
rs00201.jpg;1;1;0;7;6;;0;0;0;0;6;;1;3;1;3;5;;Train;Test;Train;Val;Train;Train;Train;Train;Train;Train;Train
rs00202.jpg;2;1;1;9;7;;2;0;0;9;8;;2;2;0;7;7;;Train;Test;Train;Train;Val;Train;Train;Train;Train;Train;Val
rs00203.jpg;0;2;1;0;0;;0;0;0;1;0;;0;3;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Val;Train
rs00204.jpg;1;0;0;0;4;;0;0;0;0;0;;1;2;1;0;6;;Train;Train;Test;Train;Train;Train;Val;Train;Train;Val;Train
rs00205.jpg;1;0;0;0;6;;0;0;0;0;0;;1;0;0;0;5;;Val;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00206.jpg;2;0;0;8;4;;2;0;0;8;8;;2;0;1;5;7;;Train;Train;Val;Train;Train;Val;Train;Train;Train;Test;Train
rs00207.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Test;Train;Val;Train;Train;Train;Train;Val;Val;Train
rs00208.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;1;0;6;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs00209.jpg;0;0;0;0;2;;0;0;0;0;0;;1;1;0;0;3;;Train;Val;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs00210.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00211.jpg;2;0;9;0;0;;2;0;9;0;0;;2;5;9;0;2;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs00212.jpg;0;1;0;0;0;;0;0;0;0;0;;0;4;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs00213.jpg;0;0;0;0;3;;0;0;0;8;0;;1;2;1;0;2;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val;Train
rs00214.jpg;1;2;1;7;0;;2;0;0;0;0;;2;3;2;6;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs00215.jpg;1;0;3;8;4;;2;0;5;2;6;;2;3;5;3;7;;Train;Train;Train;Test;Train;Train;Train;Val;Train;Train;Train
rs00216.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train;Val
rs00217.jpg;0;0;0;0;1;;0;0;0;0;0;;1;0;2;0;6;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Test
rs00218.jpg;0;0;3;0;0;;1;1;5;0;0;;1;3;4;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs00219.jpg;0;0;0;0;2;;0;0;0;0;5;;1;0;0;0;6;;Val;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00220.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;2;0;0;;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train;Val
rs00221.jpg;1;0;0;5;4;;1;0;0;0;6;;2;1;2;2;7;;Train;Train;Train;Train;Test;Train;Val;Train;Val;Train;Test
rs00222.jpg;0;0;0;0;1;;0;0;0;0;5;;1;0;0;0;5;;Test;Train;Train;Train;Train;Val;Train;Train;Train;Train;Test
rs00223.jpg;0;0;3;0;0;;0;0;3;0;0;;0;1;3;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00224.jpg;0;0;0;0;2;;0;0;0;0;0;;1;1;0;0;2;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train
rs00225.jpg;1;0;0;0;7;;1;0;0;0;0;;1;0;2;0;3;;Train;Val;Train;Train;Train;Train;Train;Train;Train;Test;Val
rs00226.jpg;0;0;3;0;1;;1;0;6;0;0;;1;1;4;0;1;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs00227.jpg;1;6;1;0;4;;1;8;0;0;0;;1;6;0;0;2;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00228.jpg;0;0;1;0;2;;0;0;0;0;0;;0;1;2;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Test
rs00229.jpg;0;1;0;0;0;;0;0;0;1;0;;2;3;0;4;3;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Val;Train
rs00230.jpg;1;0;3;2;3;;0;0;0;1;5;;1;0;1;2;3;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs00231.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;2;0;1;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs00232.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;1;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00233.jpg;1;7;2;0;0;;1;5;3;0;0;;2;7;3;3;5;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Test
rs00234.jpg;2;0;8;0;0;;2;0;10;0;0;;2;0;10;2;7;;Train;Train;Train;Train;Train;Test;Train;Val;Train;Train;Val
rs00235.jpg;0;0;0;0;0;;0;0;0;1;0;;0;0;2;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs00236.jpg;0;0;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Test;Val;Train;Train;Train;Train;Train;Val
rs00237.jpg;2;1;0;10;6;;0;0;0;0;0;;2;4;0;5;7;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val
rs00238.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs00239.jpg;0;2;1;0;2;;1;0;0;0;0;;0;3;0;0;2;;Val;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs00240.jpg;0;0;3;0;1;;1;0;0;0;0;;1;0;2;0;1;;Test;Train;Val;Train;Train;Train;Train;Val;Train;Train;Train
rs00241.jpg;1;5;2;0;0;;2;8;5;0;0;;2;8;2;0;0;;Train;Train;Train;Test;Val;Train;Val;Train;Val;Train;Train
rs00242.jpg;1;1;0;0;4;;0;0;0;0;0;;1;0;0;0;7;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Val
rs00243.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Val;Train;Test;Train;Train;Train
rs00244.jpg;0;4;0;0;0;;2;5;0;10;0;;2;5;0;10;3;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs00245.jpg;2;8;0;0;0;;1;6;2;0;0;;1;6;0;0;1;;Val;Val;Train;Val;Train;Train;Train;Test;Train;Train;Test
rs00246.jpg;1;6;1;0;3;;1;8;2;0;0;;1;7;2;0;5;;Train;Test;Val;Train;Train;Train;Val;Train;Val;Train;Val
rs00247.jpg;1;8;1;0;0;;1;8;2;0;0;;1;7;2;0;1;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val;Test
rs00248.jpg;0;0;1;0;0;;0;0;0;0;0;;0;4;1;0;0;;Train;Test;Train;Train;Train;Val;Train;Train;Train;Train;Train
rs00249.jpg;0;4;1;0;0;;1;6;2;0;0;;0;5;1;0;0;;Train;Test;Train;Train;Val;Train;Train;Train;Train;Train;Train
rs00250.jpg;0;2;1;0;0;;1;2;0;0;0;;0;3;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs00251.jpg;1;0;0;7;3;;1;0;0;0;6;;2;0;1;4;6;;Train;Train;Train;Val;Train;Train;Train;Val;Test;Train;Test
rs00252.jpg;0;4;1;0;0;;1;6;2;0;0;;0;6;2;0;0;;Train;Train;Train;Train;Val;Train;Train;Train;Test;Val;Train
rs00253.jpg;0;1;1;0;2;;1;6;2;0;0;;0;3;2;0;0;;Val;Val;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00254.jpg;1;8;0;0;3;;2;6;2;3;6;;2;9;2;0;5;;Train;Train;Val;Train;Train;Train;Val;Val;Test;Train;Val
rs00255.jpg;1;0;0;0;6;;1;0;0;0;0;;1;0;0;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs00256.jpg;0;1;1;0;0;;0;0;0;0;0;;0;2;1;0;0;;Val;Test;Train;Train;Train;Val;Train;Train;Train;Train;Train
rs00257.jpg;1;0;2;1;6;;1;0;0;8;5;;2;0;2;2;6;;Train;Train;Test;Train;Train;Train;Val;Train;Val;Train;Test
rs00258.jpg;1;8;1;1;6;;2;8;3;2;5;;2;9;2;0;5;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs00259.jpg;0;1;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Test;Train;Val;Val;Val;Val;Train;Train;Train;Train;Train
rs00260.jpg;0;1;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Train;Train;Test;Train;Val;Val;Train;Train
rs00261.jpg;0;1;0;0;0;;0;0;0;2;0;;0;2;1;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val;Train
rs00262.jpg;1;1;0;0;3;;0;0;0;0;0;;1;2;1;0;5;;Train;Val;Train;Val;Train;Train;Train;Test;Train;Train;Train
rs00263.jpg;0;0;4;0;0;;1;0;6;0;0;;1;0;3;0;2;;Val;Train;Train;Train;Test;Train;Val;Train;Train;Train;Test
rs00264.jpg;1;0;0;7;5;;1;0;0;3;0;;2;0;0;3;6;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs00265.jpg;0;0;3;0;0;;0;0;2;0;0;;0;0;3;0;1;;Test;Val;Val;Train;Train;Train;Train;Train;Train;Val;Test
rs00266.jpg;0;2;2;0;0;;0;2;2;0;0;;0;2;2;1;0;;Train;Train;Train;Train;Train;Val;Train;Train;Val;Test;Val
rs00267.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Val;Train;Test;Val;Train;Train;Test
rs00268.jpg;0;1;0;0;1;;0;0;0;0;0;;0;1;0;0;0;;Train;Train;Train;Val;Train;Test;Train;Train;Train;Train;Train
rs00269.jpg;1;4;1;0;2;;1;8;4;0;0;;0;7;3;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00270.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;1;;Val;Train;Train;Test;Train;Train;Val;Train;Train;Train;Val
rs00271.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Val;Val;Train;Train;Train;Test;Train;Train;Train;Val
rs00272.jpg;0;1;0;0;1;;0;0;0;0;0;;0;3;0;0;2;;Train;Train;Train;Train;Train;Test;Train;Train;Val;Val;Train
rs00273.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train;Val
rs00274.jpg;0;1;1;0;0;;0;0;3;0;0;;1;2;1;0;4;;Train;Train;Train;Train;Val;Val;Train;Train;Test;Train;Train
rs00275.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;3;;Train;Test;Train;Val;Train;Train;Train;Train;Train;Train;Train
rs00276.jpg;0;0;3;0;2;;0;0;0;0;0;;0;0;3;0;2;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs00277.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;1;0;0;;Val;Train;Val;Test;Train;Train;Val;Train;Train;Train;Val
rs00278.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;3;4;;Train;Val;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs00279.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;4;;Train;Train;Train;Test;Train;Train;Train;Val;Val;Val;Train
rs00280.jpg;0;3;1;0;0;;0;4;2;0;0;;1;5;1;0;0;;Train;Train;Train;Test;Val;Val;Train;Train;Train;Train;Train
rs00281.jpg;0;0;3;0;2;;0;0;0;0;0;;0;0;3;0;2;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs00282.jpg;1;0;0;6;5;;1;0;2;6;7;;2;0;1;6;6;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs00283.jpg;0;0;0;0;3;;1;0;0;0;0;;0;0;0;0;1;;Val;Train;Val;Train;Train;Train;Val;Test;Train;Train;Train
rs00284.jpg;2;0;0;9;4;;2;0;0;9;8;;2;0;0;5;7;;Train;Val;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs00285.jpg;0;0;0;0;1;;0;0;0;0;5;;1;0;0;2;4;;Train;Train;Train;Val;Train;Train;Train;Test;Val;Val;Val
rs00286.jpg;0;0;0;0;2;;0;0;0;0;0;;0;1;0;3;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00287.jpg;0;0;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Val;Val;Test;Train;Train;Train;Train
rs00288.jpg;0;0;1;0;2;;0;0;0;0;0;;0;0;1;0;1;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs00289.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;1;0;1;;Train;Train;Test;Train;Train;Train;Train;Val;Train;Train;Val
rs00290.jpg;2;7;0;0;2;;2;6;3;0;0;;1;7;1;0;2;;Val;Val;Val;Test;Train;Train;Val;Train;Train;Train;Train
rs00291.jpg;0;0;1;0;1;;0;0;3;0;0;;0;0;3;0;1;;Test;Train;Train;Train;Train;Train;Train;Train;Val;Val;Test
rs00292.jpg;0;0;0;0;0;;0;0;0;0;0;;1;0;0;0;5;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train
rs00293.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;0;1;0;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val
rs00294.jpg;0;0;0;0;0;;0;0;0;0;0;;0;2;0;0;0;;Train;Train;Train;Test;Train;Val;Train;Train;Train;Train;Val
rs00295.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;3;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs00296.jpg;1;0;0;2;4;;1;0;0;1;7;;2;1;0;3;5;;Train;Val;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs00297.jpg;0;1;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs00298.jpg;1;0;0;0;3;;1;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train
rs00299.jpg;0;0;0;0;2;;0;0;8;0;0;;0;0;0;0;2;;Train;Train;Train;Val;Train;Train;Train;Train;Train;Test;Train
rs00300.jpg;1;0;0;4;3;;1;0;0;3;8;;1;0;0;4;5;;Train;Train;Train;Train;Train;Train;Train;Train;Train;Test;Test
rs00301.jpg;0;0;0;0;0;;1;0;0;0;0;;0;0;3;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Val;Train
rs00302.jpg;0;0;0;0;0;;0;0;0;0;0;;0;1;2;0;0;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00303.jpg;0;1;0;0;0;;0;0;0;0;0;;0;3;0;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00304.jpg;0;0;2;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs00305.jpg;1;0;0;4;4;;1;0;0;2;7;;1;0;2;3;7;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs00306.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs00307.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Train
rs00308.jpg;0;0;1;0;2;;0;0;0;0;0;;0;0;1;0;1;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs00309.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00310.jpg;1;0;7;0;0;;1;0;8;0;0;;1;0;7;0;1;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00311.jpg;0;0;0;0;3;;2;0;0;0;0;;1;0;2;3;4;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00312.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs00313.jpg;1;1;0;1;5;;1;0;0;5;7;;2;0;0;5;6;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Val
rs00314.jpg;1;0;0;1;4;;0;0;0;0;0;;1;0;3;4;6;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Val
rs00315.jpg;1;3;0;0;3;;0;0;0;0;0;;0;4;0;0;2;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Test
rs00316.jpg;1;0;0;0;4;;0;0;0;0;7;;1;0;0;0;6;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs00317.jpg;1;4;1;0;0;;0;5;2;0;0;;0;4;0;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs00318.jpg;1;1;2;0;0;;0;2;2;0;0;;1;4;0;0;5;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs00319.jpg;1;0;0;0;4;;1;0;0;0;0;;1;0;1;0;2;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs00320.jpg;1;0;0;1;3;;0;0;0;0;7;;1;0;0;3;4;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00321.jpg;1;0;0;0;5;;0;0;0;0;6;;1;0;0;0;4;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Test
rs00322.jpg;0;0;0;0;2;;0;0;0;0;0;;1;0;0;0;2;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train
rs00323.jpg;0;1;2;0;0;;0;1;5;0;0;;2;0;4;5;5;;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train
rs00324.jpg;1;0;0;1;3;;1;0;0;5;8;;1;2;0;3;5;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00325.jpg;0;0;1;0;2;;0;0;0;0;0;;0;2;1;0;1;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00326.jpg;1;2;4;0;0;;1;8;5;0;0;;1;5;4;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Test
rs00327.jpg;0;3;0;0;0;;0;0;0;0;0;;1;6;1;0;0;;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs00328.jpg;2;8;0;0;0;;2;8;3;0;0;;2;8;1;0;6;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs00329.jpg;2;1;0;7;4;;0;0;0;0;0;;2;1;0;5;6;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Train
rs00330.jpg;0;0;2;0;1;;0;0;0;0;0;;2;0;4;0;6;;Train;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train
rs00331.jpg;1;2;0;0;3;;1;3;0;0;0;;1;3;4;0;6;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train
rs00332.jpg;0;3;0;0;2;;0;0;0;0;0;;0;5;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs00333.jpg;0;0;0;0;2;;0;0;0;0;0;;0;0;0;0;0;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs00334.jpg;1;5;0;0;0;;0;0;2;0;0;;1;5;2;0;2;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs00335.jpg;1;3;0;0;0;;0;5;2;0;0;;0;5;2;0;0;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs00336.jpg;0;0;2;0;0;;0;0;2;0;0;;1;3;1;2;0;;Train;Test;Train;Train;Train;Train;Train;Val;Train;Train;Val
rs00337.jpg;1;0;6;0;0;;0;0;5;0;0;;0;0;7;0;0;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs00338.jpg;1;0;0;0;4;;1;0;0;0;0;;1;0;0;0;2;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Train;Val
rs00339.jpg;1;6;0;0;1;;1;0;0;0;0;;0;5;0;0;0;;Train;Train;Val;Test;Val;Train;Train;Train;Train;Train;Val
rs00340.jpg;1;0;0;2;4;;1;0;0;3;0;;2;0;0;2;5;;Val;Train;Train;Test;Train;Train;Val;Train;Train;Train;Train
rs00341.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Test;Train;Train;Train;Train;Train;Train;Train;Train
rs00342.jpg;0;1;0;0;1;;0;0;0;0;0;;0;2;0;0;1;;Train;Train;Train;Train;Train;Val;Train;Train;Test;Train;Train
rs00343.jpg;1;0;7;0;3;;1;0;8;0;0;;2;3;7;0;5;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train
rs00344.jpg;0;1;0;0;1;;0;0;0;0;0;;0;1;0;0;1;;Train;Val;Test;Train;Train;Train;Train;Train;Val;Train;Train
rs00345.jpg;1;0;0;0;3;;1;0;0;6;8;;2;2;1;2;6;;Train;Train;Train;Train;Train;Train;Train;Test;Train;Train;Val
rs00346.jpg;2;0;0;8;3;;2;0;0;6;6;;2;0;3;5;6;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val;Train
rs00347.jpg;0;0;0;0;1;;0;0;0;0;0;;1;0;0;0;4;;Train;Train;Train;Train;Train;Test;Train;Val;Train;Train;Train
rs00348.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Train;Train;Val;Test;Train;Val
rs00349.jpg;1;0;0;3;1;;1;0;0;0;0;;2;0;1;0;6;;Train;Train;Train;Train;Train;Train;Test;Train;Train;Train;Test
rs00350.jpg;1;0;0;7;2;;1;0;0;4;6;;2;2;0;5;6;;Val;Train;Train;Train;Val;Test;Train;Val;Train;Train;Train
rs00351.jpg;1;5;1;0;0;;1;8;2;0;0;;2;6;2;0;5;;Val;Train;Val;Train;Test;Train;Val;Train;Train;Train;Test
rs00352.jpg;1;0;1;1;4;;0;0;0;0;0;;1;2;2;1;5;;Train;Train;Val;Train;Val;Test;Val;Train;Train;Train;Train
rs00353.jpg;0;1;0;0;1;;0;0;0;0;0;;1;0;2;0;5;;Val;Train;Test;Val;Train;Train;Train;Train;Train;Train;Test
rs00354.jpg;1;0;0;0;3;;1;0;0;0;0;;1;0;0;0;2;;Train;Val;Train;Train;Val;Train;Test;Train;Train;Train;Test
rs00355.jpg;1;0;0;0;3;;1;0;0;0;0;;1;1;2;0;2;;Train;Val;Test;Train;Train;Val;Val;Train;Val;Train;Val
rs00356.jpg;1;0;8;0;2;;2;0;8;0;0;;2;9;7;0;3;;Train;Train;Val;Train;Train;Val;Test;Train;Val;Val;Train
rs00357.jpg;0;1;0;0;0;;0;0;0;0;0;;1;0;0;0;4;;Test;Val;Train;Train;Train;Train;Train;Train;Train;Val;Train
rs00358.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;1;;Train;Train;Train;Train;Train;Val;Test;Train;Val;Train;Train
rs00359.jpg;0;1;1;0;2;;0;0;0;0;0;;0;0;0;0;1;;Test;Train;Train;Train;Train;Train;Train;Train;Train;Val;Train
rs00360.jpg;0;0;2;0;2;;0;0;0;0;0;;0;0;3;0;1;;Train;Train;Train;Test;Train;Train;Train;Train;Train;Train;Test
rs00361.jpg;0;0;0;0;0;;1;0;0;0;0;;1;1;0;2;4;;Train;Train;Train;Train;Train;Train;Test;Val;Train;Train;Train
rs00362.jpg;0;0;0;0;1;;0;0;0;0;0;;0;0;0;0;2;;Train;Train;Train;Train;Test;Train;Train;Train;Train;Train;Val
rs00363.jpg;1;1;0;7;2;;1;0;0;7;8;;1;1;0;4;5;;Test;Train;Train;Train;Train;Train;Train;Val;Train;Train;Train
rs00364.jpg;0;1;0;0;2;;0;0;0;0;0;;0;2;0;0;1;;Train;Train;Test;Val;Train;Train;Train;Train;Train;Train;Train
rs00365.jpg;0;0;0;0;0;;0;0;0;0;0;;0;0;2;0;1;;Train;Train;Train;Val;Train;Train;Train;Test;Train;Train;Train
rs00366.jpg;1;0;4;0;1;;1;0;0;0;6;;1;0;3;0;4;;Train;Train;Train;Train;Val;Train;Train;Train;Train;Test;Train
rs00367.jpg;1;0;8;0;0;;1;0;8;0;0;;2;0;8;0;0;;Val;Test;Train;Val;Train;Train;Train;Train;Train;Train;Test
